"opportunity_id","lead_id","opportunity_name","status","created_at"
"12283","24383","Opportunity for Emily Hicks","Open","2025-01-16 10:12:34.575776"
"12284","24384","Opportunity for Suzanne Johnson","Closed Won","2025-02-20 22:07:40.131661"
"12285","24385","Opportunity for Kathryn Brewer","Closed Won","2025-02-11 07:07:51.932302"
"12286","24388","Opportunity for Paul Garcia","Closed Won","2025-02-25 06:08:55.102278"
"12287","24393","Opportunity for Wendy Adams","Closed Lost","2025-01-17 20:39:29.227390"
"12288","24397","Opportunity for Stephen Combs","Open","2025-01-09 09:03:36.495029"
"12289","24399","Opportunity for Edward Hall MD","Open","2025-02-16 05:56:30.119217"
"12290","24400","Opportunity for Annette Anderson","Closed Lost","2025-01-16 05:09:04.632762"
"12291","24401","Opportunity for Alexandria Gomez","Open","2025-02-22 08:32:47.389535"
"12292","24402","Opportunity for Brittany Marshall","Closed Lost","2025-01-22 20:49:05.216511"
"12293","24403","Opportunity for Megan Sawyer","Closed Won","2025-02-11 16:39:25.715007"
"12294","24404","Opportunity for Stacy Farley","Closed Lost","2025-02-14 05:30:50.822149"
"12295","24407","Opportunity for Jeffrey Nelson","Closed Lost","2025-02-11 15:54:24.555527"
"12296","24409","Opportunity for Susan Chen","Open","2025-02-17 07:03:04.428933"
"12297","24410","Opportunity for Roger May","Closed Won","2025-02-01 06:53:41.429371"
"12298","24412","Opportunity for Mark White","Closed Won","2025-01-24 01:16:53.835506"
"12299","24415","Opportunity for Peter Hodges","Open","2025-01-27 07:52:51.389216"
"12300","24416","Opportunity for Helen White","Open","2025-01-24 14:07:30.768747"
"12301","24422","Opportunity for Curtis Howell","Open","2025-02-19 17:42:10.512868"
"12302","24426","Opportunity for William Mayer","Open","2025-01-26 18:17:20.554421"
"12303","24427","Opportunity for James Martinez","Closed Won","2025-02-24 07:39:24.613458"
"12304","24428","Opportunity for James Vasquez","Open","2025-01-20 06:13:56.119269"
"12305","24430","Opportunity for Wendy Allen","Closed Lost","2025-02-21 09:18:21.311949"
"12306","24431","Opportunity for Megan Evans","Closed Won","2025-02-08 15:58:07.595207"
"12307","24433","Opportunity for Jennifer Brown","Closed Won","2025-01-26 11:40:30.385458"
"12308","24434","Opportunity for Lauren Dixon","Closed Lost","2025-01-31 19:25:34.349159"
"12309","24435","Opportunity for Leah Edwards","Closed Won","2025-02-14 15:25:24.706784"
"12310","24437","Opportunity for Joseph Jensen","Open","2025-01-21 06:51:48.507816"
"12311","24440","Opportunity for Jerry Allison","Closed Won","2025-02-04 22:07:20.986296"
"12312","24442","Opportunity for Allison Parsons","Open","2025-02-18 15:12:00.168621"
"12313","24443","Opportunity for Shawn Prince","Open","2025-02-20 07:14:44.109123"
"12314","24450","Opportunity for Shelly Campbell","Closed Lost","2025-01-26 06:12:00.084638"
"12315","24452","Opportunity for Zachary Martinez","Closed Won","2025-02-18 15:06:11.254374"
"12316","24454","Opportunity for Rachael Gonzalez","Closed Lost","2025-02-07 09:18:44.436398"
"12317","24458","Opportunity for Alexis Stevens","Closed Won","2025-02-06 09:08:12.707752"
"12318","24459","Opportunity for Elizabeth Hall","Closed Won","2025-02-07 06:37:22.263244"
"12319","24460","Opportunity for Stephanie Perry","Closed Won","2025-01-14 16:26:43.986732"
"12320","24461","Opportunity for Janice Reeves","Closed Won","2025-01-25 00:36:39.278044"
"12321","24463","Opportunity for Amber Lowe","Open","2025-02-08 13:02:24.821307"
"12322","24464","Opportunity for Edward Johnson","Closed Lost","2025-01-26 12:10:39.865381"
"12323","24466","Opportunity for Karen Cox","Closed Won","2025-02-15 23:47:52.833877"
"12324","24469","Opportunity for Bruce Lee","Open","2025-01-12 21:48:27.915240"
"12325","24470","Opportunity for Julie Weiss","Closed Won","2025-02-17 21:48:34.456770"
"12326","24476","Opportunity for Kelly Valenzuela","Open","2025-02-12 20:43:01.315472"
"12327","24477","Opportunity for Andrew Boyer","Closed Lost","2025-02-11 11:01:38.910235"
"12328","24478","Opportunity for Jared Buchanan","Open","2025-01-30 16:51:24.237811"
"12329","24479","Opportunity for Margaret Adams","Closed Lost","2025-01-26 13:21:35.240268"
"12330","24481","Opportunity for Adam Oliver","Open","2025-01-22 08:07:55.112330"
"12331","24483","Opportunity for Joel Williams","Open","2025-02-17 21:46:14.656646"
"12332","24484","Opportunity for Tammy Carr","Closed Won","2025-01-28 23:33:23.247334"
"12333","24485","Opportunity for Victoria Benson","Closed Lost","2025-01-22 01:39:05.201326"
"12334","24486","Opportunity for Courtney Wilson","Closed Lost","2025-01-27 06:59:00.316475"
"12335","24488","Opportunity for Ryan Valdez","Closed Won","2025-01-22 07:09:36.099258"
"12336","24489","Opportunity for Robert Keith","Closed Won","2025-01-16 15:34:19.255001"
"12337","24490","Opportunity for Julia Wilson","Closed Lost","2025-01-30 12:35:25.184705"
"12338","24491","Opportunity for Elizabeth Kennedy","Closed Won","2025-01-30 01:51:19.210268"
"12339","24492","Opportunity for Melissa Hunter","Open","2025-01-23 17:53:23.288416"
"12340","24494","Opportunity for Allen Richards","Closed Lost","2025-01-20 21:44:39.283656"
"12341","24499","Opportunity for Michael Hunt","Open","2025-01-25 07:15:23.725830"
"12342","24501","Opportunity for Todd Snyder","Closed Lost","2025-10-07 23:09:11.234171"
"12343","24502","Opportunity for Thomas Gomez","Closed Lost","2025-10-05 10:34:13.027101"
"12344","24503","Opportunity for Aaron Wade","Closed Lost","2025-08-04 08:58:31.655831"
"12345","24504","Opportunity for Ronald Johnson PhD","Closed Lost","2025-08-08 12:47:00.536064"
"12346","24505","Opportunity for Caitlyn Clark","Closed Lost","2025-08-25 09:54:57.124604"
"12347","24506","Opportunity for Andrea Thomas","Open","2025-08-06 20:02:10.972410"
"12348","24508","Opportunity for Cory Brady","Closed Won","2025-06-23 01:36:54.220573"
"12349","24509","Opportunity for Gregory Gonzales","Closed Won","2025-07-06 10:17:57.453270"
"12350","24510","Opportunity for Aaron Miller","Open","2025-10-17 05:01:32.289131"
"12351","24511","Opportunity for Dustin Moore","Open","2025-09-25 21:52:51.413010"
"12352","24514","Opportunity for David Benson","Closed Won","2025-06-23 12:47:28.843617"
"12353","24515","Opportunity for Kenneth Mahoney","Closed Won","2025-07-15 01:48:13.939168"
"12354","24517","Opportunity for Valerie Castaneda","Open","2025-07-06 18:59:32.671057"
"12355","24519","Opportunity for Kelsey Johnson","Closed Lost","2025-10-09 00:15:27.807260"
"12356","24521","Opportunity for Ebony Watson","Closed Lost","2025-08-21 12:15:34.690897"
"12357","24523","Opportunity for Andrea Lindsey","Closed Lost","2025-07-25 21:10:32.705438"
"12358","24526","Opportunity for Erin Trujillo","Closed Won","2025-06-08 06:18:38.200160"
"12359","24530","Opportunity for Phillip Terry","Closed Won","2025-08-16 14:50:43.838675"
"12360","24531","Opportunity for Jill Blair","Closed Won","2025-07-23 13:00:09.172413"
"12361","24533","Opportunity for Brenda Gonzalez","Closed Won","2025-07-05 00:07:52.376648"
"12362","24534","Opportunity for Sarah Anderson","Closed Won","2025-08-20 21:43:40.914484"
"12363","24537","Opportunity for Andrew Payne","Closed Lost","2025-08-21 08:00:43.185856"
"12364","24539","Opportunity for Ashley Patrick","Closed Lost","2025-07-24 04:11:13.313017"
"12365","24540","Opportunity for Andrea Cook","Open","2025-09-07 00:48:53.971759"
"12366","24541","Opportunity for Ebony Murphy","Closed Lost","2025-07-13 20:12:35.910113"
"12367","24542","Opportunity for Jasmine Brown","Closed Lost","2025-10-30 15:24:39.830782"
"12368","24543","Opportunity for Madison Bentley","Closed Lost","2025-07-26 23:50:16.692121"
"12369","24544","Opportunity for Michael Soto","Open","2025-06-08 17:52:02.764910"
"12370","24547","Opportunity for Ashley Stafford","Closed Lost","2025-10-29 19:29:30.285526"
"12371","24548","Opportunity for Rebecca Stevens","Open","2025-07-26 06:04:09.410851"
"12372","24549","Opportunity for Pamela Todd","Open","2025-06-11 01:54:48.780180"
"12373","24550","Opportunity for Jeffrey Li","Closed Won","2025-08-05 14:54:45.154980"
"12374","24553","Opportunity for Jonathan Morales PhD","Closed Lost","2025-07-09 09:47:22.166832"
"12375","24555","Opportunity for Dominic Hayes","Open","2025-10-27 08:20:20.134114"
"12376","24556","Opportunity for Nancy Valdez","Closed Won","2025-09-01 18:12:11.520190"
"12377","24557","Opportunity for Rachel Robertson","Open","2025-09-26 23:32:41.931304"
"12378","24558","Opportunity for Shawn Richardson","Closed Lost","2025-08-18 00:29:51.226462"
"12379","24561","Opportunity for Stacy Walker","Closed Won","2025-08-05 01:05:22.557572"
"12380","24562","Opportunity for Michael Sanchez","Closed Lost","2025-09-13 15:10:02.107149"
"12381","24565","Opportunity for Diana Jenkins","Open","2025-07-01 16:34:41.043351"
"12382","24571","Opportunity for Christian Peterson","Closed Lost","2025-09-27 16:25:15.398649"
"12383","24573","Opportunity for Jeffrey Green","Open","2025-07-30 11:50:28.248443"
"12384","24574","Opportunity for Angel Jones","Open","2025-07-05 15:14:01.596860"
"12385","24576","Opportunity for Zoe Mcdonald","Closed Won","2025-06-22 07:30:27.768806"
"12386","24578","Opportunity for Marcus Brown","Closed Won","2025-10-25 20:16:16.921957"
"12387","24579","Opportunity for Dr. Brian Ward","Open","2025-09-18 17:13:45.506538"
"12388","24582","Opportunity for Joanna Robinson","Open","2025-09-27 13:48:50.534907"
"12389","24583","Opportunity for Rhonda Deleon","Closed Lost","2025-09-11 03:19:38.739443"
"12390","24585","Opportunity for Lisa Davis","Closed Won","2025-08-17 21:50:12.032712"
"12391","24586","Opportunity for Ashley Long","Closed Won","2025-10-15 17:22:48.248029"
"12392","24587","Opportunity for Jeremy Williams","Closed Lost","2025-08-13 14:38:39.159363"
"12393","24588","Opportunity for Michelle Brown","Closed Lost","2025-10-03 19:43:06.124574"
"12394","24590","Opportunity for Rachel Keller","Closed Lost","2025-07-08 13:44:41.316819"
"12395","24591","Opportunity for Jose Gilmore","Closed Won","2025-10-21 00:07:14.570699"
"12396","24592","Opportunity for Kelsey Casey","Open","2025-09-09 23:19:42.244085"
"12397","24593","Opportunity for Carl Patterson","Closed Lost","2025-07-19 21:38:01.705392"
"12398","24594","Opportunity for Jennifer Long","Closed Won","2025-06-30 23:17:49.185792"
"12399","24596","Opportunity for Brandon Roberts","Closed Won","2025-10-27 11:45:56.884591"
"12400","24598","Opportunity for Catherine Galvan","Closed Lost","2025-10-23 05:03:02.014438"
"12401","24602","Opportunity for Patrick Mccall","Open","2025-07-18 17:48:59.031626"
"12402","24603","Opportunity for Danielle Johnson","Closed Won","2025-07-20 06:25:33.456318"
"12403","24604","Opportunity for Wesley Nelson","Closed Won","2025-07-23 19:17:30.983683"
"12404","24605","Opportunity for Michael Hensley","Open","2025-07-16 05:22:49.274163"
"12405","24606","Opportunity for Todd Hurley","Closed Won","2025-07-22 09:27:57.092716"
"12406","24608","Opportunity for Christopher Watkins","Open","2025-07-19 00:52:06.169408"
"12407","24610","Opportunity for Anthony Whitaker","Closed Lost","2025-07-18 21:15:20.227585"
"12408","24611","Opportunity for Denise White","Closed Lost","2025-07-22 10:16:08.890925"
"12409","24612","Opportunity for Gabrielle James","Closed Won","2025-07-17 13:07:29.838127"
"12410","24613","Opportunity for Jamie Shepherd","Closed Won","2025-07-13 00:44:54.967222"
"12411","24614","Opportunity for Michael Chan","Closed Lost","2025-07-21 03:31:10.144654"
"12412","24615","Opportunity for Jeffrey Best","Open","2025-07-17 04:32:50.386861"
"12413","24616","Opportunity for George Joseph","Closed Won","2025-07-18 22:09:17.822117"
"12414","24620","Opportunity for George Wong","Closed Lost","2025-07-27 10:42:17.245584"
"12415","24621","Opportunity for Jesse Humphrey","Closed Won","2025-07-18 05:48:08.656415"
"12416","24622","Opportunity for Natalie Aguilar","Open","2025-07-23 16:56:57.183025"
"12417","24624","Opportunity for Cynthia Blair","Closed Lost","2025-07-22 01:58:32.582099"
"12418","24628","Opportunity for Tyler Beasley","Closed Won","2025-07-17 00:35:23.407202"
"12419","24631","Opportunity for Denise Miller","Closed Won","2025-07-21 08:12:04.896147"
"12420","24634","Opportunity for Martha Cox MD","Closed Lost","2025-07-21 23:06:50.239216"
"12421","24635","Opportunity for Sandra Olson","Open","2025-07-20 09:02:15.785512"
"12422","24636","Opportunity for Lisa Cross","Closed Won","2025-07-18 15:43:03.789984"
"12423","24643","Opportunity for Cassandra Lewis","Open","2025-07-15 20:36:08.129585"
"12424","24646","Opportunity for Gina Bailey","Closed Won","2025-07-23 08:58:09.433756"
"12425","24648","Opportunity for Kirk Hurst","Closed Won","2025-07-22 09:46:44.603275"
"12426","24651","Opportunity for Ronnie Vasquez","Closed Won","2025-07-23 08:44:18.318969"
"12427","24652","Opportunity for Nathan Johnston","Closed Lost","2025-07-18 11:12:32.446253"
"12428","24653","Opportunity for Charles Perkins","Closed Won","2025-07-19 12:10:06.576753"
"12429","24654","Opportunity for Lauren Flores","Closed Won","2025-07-19 05:30:03.935282"
"12430","24656","Opportunity for Alyssa Patterson","Closed Lost","2025-07-17 01:55:45.014790"
"12431","24660","Opportunity for Christopher Pope","Closed Lost","2025-07-27 05:08:15.739223"
"12432","24661","Opportunity for Ricky Bailey","Open","2025-07-20 04:00:38.286479"
"12433","24665","Opportunity for Jennifer Perry","Open","2025-07-17 10:21:55.974934"
"12434","24666","Opportunity for Heather Alexander","Open","2025-07-15 18:01:36.714044"
"12435","24669","Opportunity for Chad Mejia","Closed Lost","2025-07-14 06:12:19.678724"
"12436","24670","Opportunity for Ralph Grant","Closed Won","2025-07-12 03:45:49.668172"
"12437","24674","Opportunity for Michael Cruz","Open","2025-07-15 17:55:16.500757"
"12438","24675","Opportunity for Arthur Cruz","Open","2025-07-13 17:21:40.238181"
"12439","24676","Opportunity for Steven Wilson","Open","2025-07-25 00:23:00.973023"
"12440","24677","Opportunity for Amanda Greer","Closed Lost","2025-07-17 23:10:01.153875"
"12441","24678","Opportunity for Bryan Rodriguez","Open","2025-07-18 09:05:53.805466"
"12442","24680","Opportunity for Ashley Garcia","Closed Lost","2025-07-24 09:54:34.324389"
"12443","24681","Opportunity for Mrs. Christina Herrera","Closed Won","2025-07-22 01:31:20.947634"
"12444","24682","Opportunity for William Ellis","Closed Lost","2025-07-19 21:16:33.222555"
"12445","24683","Opportunity for Tiffany King","Closed Won","2025-07-20 20:22:14.472729"
"12446","24684","Opportunity for Gregory Jackson","Closed Won","2025-07-25 01:28:13.239343"
"12447","24687","Opportunity for Craig Lamb","Open","2025-07-22 11:00:31.381412"
"12448","24689","Opportunity for Juan Hines","Closed Lost","2025-07-23 03:55:06.489431"
"12449","24693","Opportunity for Jennifer Thomas","Open","2025-07-14 10:33:39.372554"
"12450","24695","Opportunity for Cassandra Adams","Closed Lost","2025-07-19 08:33:55.223221"
"12451","24697","Opportunity for Alec Bell","Closed Won","2025-07-23 11:51:43.413460"
"12452","24702","Opportunity for Sarah Williamson","Closed Lost","2025-07-31 19:26:19.822432"
"12453","24703","Opportunity for Jaclyn Mckinney","Closed Won","2025-07-23 12:47:18.236184"
"12454","24704","Opportunity for Patricia Gill","Closed Won","2025-07-30 16:48:22.250125"
"12455","24705","Opportunity for Nancy Donovan","Closed Lost","2025-07-30 11:11:53.719692"
"12456","24706","Opportunity for Joseph Haas","Open","2025-07-22 03:06:59.123462"
"12457","24707","Opportunity for William Moss","Open","2025-07-23 23:55:09.071292"
"12458","24708","Opportunity for Joseph White","Closed Won","2025-07-20 06:37:00.070010"
"12459","24711","Opportunity for Travis Lopez","Closed Won","2025-07-27 07:58:26.554277"
"12460","24712","Opportunity for Michele Chapman","Closed Lost","2025-07-30 04:21:59.421911"
"12461","24717","Opportunity for Lindsey Ryan","Closed Lost","2025-07-22 07:04:39.175014"
"12462","24719","Opportunity for Teresa Villegas","Closed Lost","2025-07-23 00:49:17.419762"
"12463","24720","Opportunity for Carrie Malone","Open","2025-07-24 09:16:19.231536"
"12464","24723","Opportunity for John Brown","Closed Lost","2025-07-25 08:48:44.235512"
"12465","24728","Opportunity for Katrina Vasquez","Open","2025-07-25 07:41:10.173323"
