"deal_id","opportunity_id","deal_name","amount","closed_at"
"3512","10688","Deal with Kevin Knight","27542","2025-04-10 10:42:21.453966"
"3513","10694","Deal with Rebecca Berger","31543","2025-04-25 17:25:09.462589"
"3514","10695","Deal with Chad Sharp","38080","2025-03-10 12:38:03.485231"
"3515","10699","Deal with Jesse Gomez","47293","2025-04-10 14:13:40.732502"
"3516","10700","Deal with Allison Brown","21175","2025-03-27 10:46:16.101387"
"3517","10702","Deal with Tammy Smith","20750","2025-03-09 20:15:08.931891"
"3518","10704","Deal with William Smith","30562","2025-04-09 12:50:33.119411"
"3519","10707","Deal with Tina Bell","18362","2025-03-16 10:54:10.790812"
"3520","10711","Deal with Jennifer Keller","31413","2025-04-09 13:39:35.074880"
"3521","10713","Deal with Megan Cox","23860","2025-03-23 22:31:28.885025"
"3522","10714","Deal with John Zhang","18935","2025-03-25 09:05:41.731661"
"3523","10716","Deal with Donald Lane DVM","5075","2025-03-07 23:27:38.998465"
"3524","10717","Deal with Christopher Mcmahon","21222","2025-03-22 14:21:19.283183"
"3525","10718","Deal with Jerome Reed","34118","2025-03-26 20:59:35.967058"
"3526","10719","Deal with Matthew Barber","11512","2025-04-09 20:30:26.415445"
"3527","10722","Deal with Kristin Perez","30289","2025-03-02 00:58:32.421377"
"3528","10724","Deal with Stacey Gonzalez","44839","2025-04-11 13:42:08.024221"
"3529","10726","Deal with Nicole Kim","40926","2025-03-27 05:38:24.886559"
"3530","10729","Deal with Heidi Thompson","41102","2025-04-05 03:36:31.572027"
"3531","10730","Deal with Karen Jackson","45150","2025-03-27 00:53:52.981942"
"3532","10731","Deal with Ronald Sanford","16550","2025-02-13 17:43:30.777004"
"3533","10736","Deal with Brandi Cline","43509","2025-04-10 02:49:21.258514"
"3534","10739","Deal with Dennis Williams","41895","2025-04-18 22:58:20.689667"
"3535","10740","Deal with Brandon Carney","10184","2025-04-06 15:43:27.647057"
"3536","10743","Deal with Mrs. Emily Walker","20502","2025-03-05 01:35:27.281301"
"3537","10744","Deal with Andrew Valentine PhD","20516","2025-03-30 22:56:30.028006"
"3538","10747","Deal with William Case","22809","2025-02-24 07:55:57.975839"
"3539","10750","Deal with Cynthia Horton","49075","2025-04-03 07:08:37.755705"
"3540","10752","Deal with Tara Jacobs","31872","2025-02-16 05:54:14.387249"
"3541","10756","Deal with Daniel Welch","49510","2025-02-21 20:07:29.193526"
"3542","10764","Deal with Stanley Parker","8117","2025-02-22 07:22:36.625181"
"3543","10765","Deal with Charles Smith","43362","2025-04-05 02:51:55.814616"
"3544","10766","Deal with Devon Hall","14410","2025-02-28 16:57:48.810524"
"3545","10769","Deal with Alexander Lawson","17513","2025-04-19 00:05:48.973313"
"3546","10773","Deal with Russell Morgan","44553","2025-02-28 11:20:54.287891"
"3547","10779","Deal with Jessica Randall","37634","2025-04-26 09:11:28.726396"
"3548","10781","Deal with Paula Edwards","16302","2025-05-23 19:56:24.548697"
"3549","10783","Deal with Katherine Douglas","24199","2025-05-18 04:10:43.509686"
"3550","10785","Deal with Brent Sanchez","28844","2025-06-17 07:03:39.181828"
"3551","10788","Deal with Christopher Greene","35162","2025-07-06 07:13:49.580678"
"3552","10790","Deal with Christopher Taylor","42550","2025-06-03 17:38:01.614196"
"3553","10791","Deal with Austin Thompson","29877","2025-01-15 23:22:33.121711"
"3554","10796","Deal with Andrew Torres","6314","2025-04-10 17:05:08.820401"
"3555","10798","Deal with Courtney Ward","18905","2025-07-11 12:29:02.459929"
"3556","10803","Deal with Anna Moses","30307","2025-05-12 02:41:27.429911"
"3557","10804","Deal with Laura Jensen","22659","2025-04-27 00:05:36.960139"
"3558","10807","Deal with Kenneth Henderson","42183","2025-06-06 15:06:14.047457"
"3559","10810","Deal with Casey Roberson","35598","2025-05-06 05:51:38.837287"
"3560","10814","Deal with John Mccoy","37083","2025-04-14 19:48:59.315348"
"3561","10816","Deal with Stephen Henry","10123","2025-07-14 02:16:24.513690"
"3562","10818","Deal with Justin Williams","29624","2025-07-11 10:08:19.039892"
"3563","10820","Deal with Angela James","45651","2025-07-12 22:20:13.812731"
"3564","10823","Deal with Mackenzie Cummings","12612","2025-09-03 14:00:31.976504"
"3565","10827","Deal with Robert Odom","23791","2025-06-04 17:58:23.259616"
"3566","10833","Deal with Melissa Nelson","14804","2025-08-20 10:43:24.763881"
"3567","10837","Deal with Leah Williams","35694","2025-06-05 09:45:40.627905"
"3568","10847","Deal with William Montoya","47101","2025-09-04 17:57:38.806133"
"3569","10853","Deal with Melissa Meyer","44714","2025-08-09 06:42:26.493712"
"3570","10854","Deal with James Mclaughlin","30931","2025-08-17 17:37:43.248106"
"3571","10865","Deal with Taylor Parker","25644","2025-07-16 15:46:39.503897"
"3572","10872","Deal with Gerald Conner","16259","2025-08-03 23:38:33.904047"
"3573","10875","Deal with Yvonne Strickland","34099","2025-04-20 17:41:10.922114"
"3574","10876","Deal with Leslie Berry","25880","2025-06-03 09:16:55.967657"
"3575","10877","Deal with Patrick Smith","17461","2025-02-18 08:56:13.871862"
"3576","10884","Deal with Adam Kelly","31827","2025-03-12 23:28:26.659759"
"3577","10886","Deal with Noah Boyd","47134","2025-05-22 17:34:04.944777"
"3578","10888","Deal with David Rogers","39862","2025-03-20 09:51:50.343349"
"3579","10889","Deal with Erin Jensen","26478","2025-03-20 20:49:36.125533"
"3580","10892","Deal with Brian Mccullough","7521","2025-03-28 22:34:12.662105"
"3581","10897","Deal with Michael Robinson","17989","2025-05-14 13:11:48.663950"
"3582","10900","Deal with Nancy Andrews","42050","2025-04-20 23:02:29.862475"
"3583","10901","Deal with Thomas Landry","39341","2025-03-07 08:26:39.970484"
"3584","10902","Deal with Amber Roberts","32013","2025-02-18 10:34:57.451282"
"3585","10904","Deal with Victoria Thomas","47742","2025-02-18 23:56:04.085039"
"3586","10905","Deal with Stacey Phillips","32355","2025-03-04 06:14:45.274752"
"3587","10906","Deal with Julia Rodriguez","32235","2025-03-10 11:23:40.485961"
"3588","10913","Deal with Jesus Dalton","19463","2025-05-05 07:39:40.669521"
"3589","10916","Deal with Wendy Suarez","17198","2025-05-01 23:03:20.012929"
"3590","10917","Deal with Lorraine Carter MD","7036","2025-02-13 03:40:01.276012"
"3591","10918","Deal with Jane Barton","5830","2025-02-21 06:36:18.202033"
"3592","10920","Deal with Robert Stephens","41569","2025-03-28 11:55:47.236329"
"3593","10924","Deal with Robert Richardson","40980","2025-04-07 16:52:27.119130"
"3594","10929","Deal with Timothy Orr","28350","2025-03-20 11:51:07.588651"
"3595","10931","Deal with Linda Obrien","38031","2025-04-17 17:00:23.275712"
"3596","10935","Deal with Joseph Miller","40945","2025-03-12 00:30:24.864576"
"3597","10937","Deal with Steven Simmons","47570","2025-04-30 20:18:07.152675"
"3598","10940","Deal with Jennifer Woods","32725","2025-03-03 02:38:39.839777"
"3599","10942","Deal with Jack Fields","45335","2025-02-18 06:55:23.457556"
"3600","10944","Deal with Jeff Austin","31201","2025-04-15 16:53:30.237022"
"3601","10951","Deal with Chelsea Fuller","27157","2025-02-28 14:34:28.232914"
"3602","10953","Deal with Heather Shea","38910","2025-03-26 11:15:36.083478"
"3603","10954","Deal with Jennifer Lopez","44450","2025-02-22 10:53:47.933783"
"3604","10959","Deal with Rachel White","43033","2025-03-12 17:33:01.701335"
"3605","10960","Deal with Daniel Elliott","31796","2025-03-14 07:03:26.803030"
"3606","10966","Deal with Renee Long","31878","2025-04-16 05:26:21.721794"
"3607","10967","Deal with Joseph Smith","41528","2025-02-21 17:25:55.273278"
"3608","10968","Deal with Eric Mann","44138","2025-07-25 01:00:27.646728"
"3609","10975","Deal with Jo Butler","30356","2025-07-05 12:20:24.071491"
"3610","10979","Deal with Danielle Williams","29144","2025-07-11 23:22:24.914177"
"3611","10981","Deal with Andrew Good","36562","2025-07-16 08:02:47.543784"
"3612","10982","Deal with Shari Stewart","7246","2025-07-05 06:00:54.475209"
"3613","10984","Deal with Keith Reid","32742","2025-05-30 20:53:20.218500"
"3614","10986","Deal with Michele Chapman","21130","2025-06-13 02:13:06.099319"
"3615","10988","Deal with Ryan Jones","19735","2025-08-18 09:03:35.060146"
"3616","10991","Deal with Carolyn Johns","26850","2025-05-23 01:24:28.914144"
"3617","10996","Deal with Tracy Montgomery","16184","2025-09-03 02:11:01.635226"
"3618","10997","Deal with Amanda Arroyo","10504","2025-07-16 16:26:09.528565"
"3619","10999","Deal with Jonathan Brown","7153","2025-08-21 11:27:21.182680"
"3620","11002","Deal with Christine Brown","23244","2025-08-16 01:49:18.547044"
"3621","11004","Deal with Andrew Wells","44966","2025-06-10 08:30:54.652918"
"3622","11007","Deal with Ryan Knight","20648","2025-08-10 02:14:17.398597"
"3623","11008","Deal with Jordan Jones","36895","2025-07-06 04:02:52.955444"
"3624","11009","Deal with Dustin Garcia","28375","2025-07-16 07:55:39.354329"
"3625","11014","Deal with Teresa Sullivan","25444","2025-06-06 14:52:04.733226"
"3626","11017","Deal with Aaron Conrad","15883","2025-08-26 10:03:52.443185"
"3627","11018","Deal with Kelly Smith","45203","2025-06-04 03:24:29.976861"
"3628","11022","Deal with Christine Hernandez","37121","2025-05-12 20:36:21.898038"
"3629","11025","Deal with Daniel Clay","27097","2025-05-26 06:44:21.585327"
"3630","11031","Deal with Jessica Mcdonald","38765","2025-08-20 18:29:07.257618"
"3631","11035","Deal with Michael Chang","30214","2025-07-21 21:40:01.549356"
"3632","11037","Deal with Steven Jones","9975","2025-05-14 06:48:38.608107"
"3633","11038","Deal with Crystal Erickson","9099","2025-07-07 21:42:51.505654"
"3634","11039","Deal with Gavin Olsen","48837","2025-06-22 07:30:01.229037"
"3635","11041","Deal with Frances Alexander","43750","2025-05-19 06:52:44.310755"
"3636","11049","Deal with Rodney Delgado","22168","2025-09-13 07:24:58.681007"
"3637","11051","Deal with Jeremy Church","49644","2025-08-11 14:38:09.480658"
"3638","11052","Deal with Paul Wilson","9608","2025-05-20 14:43:02.165406"
"3639","11053","Deal with Jennifer Burton","29376","2025-05-29 02:49:53.895944"
"3640","11055","Deal with Margaret Wilson","21258","2025-09-24 01:21:33.318892"
"3641","11056","Deal with Devin Perry","45032","2025-05-14 06:25:05.691311"
"3642","11063","Deal with Brian Hicks","14013","2025-07-16 03:47:22.780571"
"3643","11068","Deal with Jamie Foster","46049","2025-10-25 02:29:25.708678"
"3644","11070","Deal with Brian Vasquez","42976","2025-11-02 18:19:53.229080"
"3645","11072","Deal with Leah Chavez MD","49613","2025-04-30 23:23:37.916399"
"3646","11077","Deal with Dana Rangel","40085","2025-08-30 20:09:04.596286"
"3647","11078","Deal with Jeffrey Baldwin","18790","2025-06-06 22:54:57.384444"
"3648","11082","Deal with Jeremiah Wood","8223","2025-07-02 12:34:34.399248"
"3649","11084","Deal with Alyssa Martin","41076","2025-04-23 08:22:57.456546"
"3650","11086","Deal with Alec Anderson","8791","2025-09-09 18:50:56.197096"
"3651","11087","Deal with James Holmes","17255","2025-06-01 08:35:38.317999"
"3652","11088","Deal with Kevin Baker","47704","2025-08-07 00:25:58.161719"
"3653","11090","Deal with Frank Malone","45604","2025-03-07 05:10:45.857137"
"3654","11091","Deal with Robert Townsend","22678","2025-03-14 23:32:43.833885"
"3655","11097","Deal with Jasmine Walker","8584","2025-09-17 09:08:32.665325"
"3656","11102","Deal with Timothy Sloan","30761","2025-09-29 10:37:46.057248"
"3657","11103","Deal with Samantha Peterson","44006","2025-04-02 11:04:48.364458"
"3658","11106","Deal with Nicholas Lamb","28299","2025-08-31 19:59:13.418175"
"3659","11107","Deal with Deborah Sampson","38926","2025-03-22 18:55:55.840958"
"3660","11117","Deal with Christie West","5637","2025-09-24 16:19:41.053637"
"3661","11120","Deal with Robert Fox","21411","2025-10-17 14:11:58.325310"
"3662","11123","Deal with David Wagner","42000","2025-09-28 14:10:34.926001"
"3663","11126","Deal with Lori Kline","47326","2025-04-16 02:44:37.038560"
"3664","11127","Deal with Matthew Rodriguez","8562","2025-03-29 15:32:06.154230"
"3665","11129","Deal with Philip Bauer","39328","2025-05-10 00:32:51.535894"
"3666","11131","Deal with Jessica Melton","25838","2025-05-21 23:38:19.342283"
"3667","11137","Deal with Norma Parker","25815","2025-05-20 08:34:51.038528"
"3668","11140","Deal with Rachel Sharp","37588","2025-04-27 22:53:29.059746"
"3669","11142","Deal with Brian Crawford","6515","2025-03-28 07:36:54.087118"
"3670","11150","Deal with Amy Long","16586","2025-03-24 19:46:14.998473"
"3671","11167","Deal with Samantha Anderson","15215","2025-04-13 07:11:15.412873"
"3672","11168","Deal with Cristian Mitchell","26517","2025-05-10 17:23:05.844896"
"3673","11172","Deal with Elizabeth Lozano","21814","2025-04-06 09:21:56.885512"
"3674","11173","Deal with Scott Johnson","7241","2025-05-18 21:57:38.110738"
"3675","11175","Deal with Katherine Jordan","10021","2025-04-08 15:52:18.223653"
"3676","11178","Deal with Laura Oconnell","8350","2025-04-27 20:10:20.211750"
"3677","11180","Deal with Sharon Harris","42321","2025-05-09 13:21:12.040590"
"3678","11181","Deal with Ann Daniels","29936","2025-05-13 22:57:10.865618"
"3679","11185","Deal with Jose Schwartz","18598","2025-05-09 19:00:11.792268"
"3680","11191","Deal with Courtney Smith","27492","2025-04-30 01:40:32.260000"
"3681","11193","Deal with Nicolas Reilly","18726","2025-04-29 13:52:54.569278"
"3682","11194","Deal with Darren Hernandez","47055","2025-03-22 16:27:59.088677"
"3683","11196","Deal with Joshua Carlson","19498","2025-05-07 08:23:52.028923"
"3684","11197","Deal with Destiny Palmer","17699","2025-05-12 05:58:48.217266"
"3685","11198","Deal with Daniel Lopez","28577","2025-04-06 18:13:38.510918"
"3686","11212","Deal with Aaron Hunt","27184","2025-03-28 15:40:39.574103"
"3687","11214","Deal with Dawn Greene","46507","2025-05-07 19:48:07.160620"
"3688","11216","Deal with Derek Bryant","39424","2025-05-09 00:24:08.215829"
"3689","11219","Deal with Chris Campbell","37519","2025-05-18 09:03:37.041201"
"3690","11220","Deal with Yvonne Delgado","18308","2025-04-10 23:34:46.896893"
"3691","11222","Deal with Charles Roberts","49261","2025-02-24 10:32:18.048602"
"3692","11227","Deal with Theresa Castro","23162","2025-02-22 13:15:31.789317"
"3693","11228","Deal with Jamie Avery","12442","2025-06-04 08:15:44.422970"
"3694","11230","Deal with Catherine Mathis","5311","2025-05-01 05:58:12.041081"
"3695","11237","Deal with Angelica Taylor","13937","2025-03-20 03:26:47.368479"
"3696","11240","Deal with Daniel Anderson","11218","2025-02-18 05:20:57.433207"
"3697","11241","Deal with Michael Weber","36289","2025-03-25 15:06:34.376590"
"3698","11246","Deal with Rachael Jones","15092","2025-05-15 07:05:25.515699"
"3699","11248","Deal with Kevin Buchanan","16433","2025-03-31 08:29:50.383292"
"3700","11260","Deal with Julie Reid","27035","2025-05-08 11:43:51.847816"
"3701","11261","Deal with Jared Rogers","42008","2025-06-09 02:09:46.127512"
"3702","11263","Deal with Gerald Griffin Jr.","25168","2025-05-21 14:34:31.425542"
"3703","11264","Deal with Daniel Mcfarland","41170","2025-03-06 19:22:32.900996"
"3704","11272","Deal with Briana Smith","18635","2025-02-28 17:49:06.663491"
"3705","11273","Deal with Timothy Berg","11618","2025-02-24 16:40:41.529344"
"3706","11274","Deal with Nicole Gomez","17697","2025-04-11 17:36:01.777340"
"3707","11275","Deal with Theresa Noble","40192","2025-05-31 07:57:24.824015"
"3708","11280","Deal with Zachary Miller","43073","2025-05-06 07:45:20.934040"
"3709","11282","Deal with Jessica Mckinney","44761","2025-04-25 11:47:26.611546"
"3710","11294","Deal with Christopher Griffin","45231","2025-03-07 21:44:37.875514"
"3711","11296","Deal with Daniel Collins","44967","2025-05-29 17:40:59.137048"
"3712","11297","Deal with Joseph Rodriguez","12819","2025-06-26 07:23:50.459892"
"3713","11299","Deal with Christine Carroll","22918","2025-03-09 21:54:54.289115"
"3714","11303","Deal with Ronald Dunn","6746","2025-04-07 07:20:06.145223"
"3715","11306","Deal with James Moreno","27930","2025-03-04 00:08:18.629825"
"3716","11313","Deal with Denise Richardson","27845","2025-05-21 04:57:28.767082"
"3717","11314","Deal with Elizabeth Fields","42134","2025-04-14 03:18:20.940053"
"3718","11315","Deal with Chris Tyler","25436","2025-04-09 17:06:41.174818"
"3719","11326","Deal with Robert Hicks","30432","2025-09-10 06:46:29.222179"
"3720","11329","Deal with Keith Thomas","23963","2025-09-11 06:46:29.552378"
"3721","11337","Deal with John Mcdonald","24368","2025-09-06 06:46:29.625252"
"3722","11340","Deal with Kimberly Lindsey","21894","2025-09-03 06:46:29.353970"
"3723","11346","Deal with Susan Mitchell","50000","2025-09-22 06:46:29.114548"
"3724","11347","Deal with Charles Roach","31874","2025-09-05 06:46:29.779927"
"3725","11351","Deal with Joseph Cohen","10661","2025-09-02 06:46:29.054410"
"3726","11354","Deal with Mark Huber","37286","2025-09-18 06:46:29.313590"
"3727","11355","Deal with Katrina Hunter","14378","2025-09-10 06:46:29.649367"
"3728","11357","Deal with Matthew Lindsey","19953","2025-09-11 06:46:29.396934"
